HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Route,SocialLevel,GroupNumber
1,0,0,3,0,4,0,4,4,4,3,1382,0,4,4,8480
1,0,0,1,0,0,4,0,4,4,3,1314,0,4,4,8137
2,1,0,2,0,0,0,0,0,0,4,534,1,7,0,8064
1,1,1,1,0,0,0,0,0,0,3,46,0,5,0,283
2,0,0,2,0,4,4,4,3,0,1,773,1,7,4,4101
1,0,0,3,0,4,2,0,0,4,1,224,0,4,0,1094
1,0,0,0,0,0,0,0,0,0,3,1368,0,4,0,8383
1,0,0,0,0,0,0,0,0,0,3,1023,1,4,0,6309
1,0,0,2,0,1,0,4,4,4,3,1474,1,4,4,9150
1,1,0,0,0,0,0,0,0,0,3,1446,1,4,0,8973
1,0,0,1,0,0,0,4,0,4,1,126,0,4,0,603
1,1,2,0,0,0,0,0,0,0,3,803,0,6,0,4973
2,0,0,1,0,4,0,4,4,0,5,74,1,7,4,2133
0,1,2,2,0,0,0,0,0,0,6,249,1,3,0,6734
2,0,0,0,0,0,0,0,0,0,1,1114,0,7,0,5416
0,1,2,3,0,0,0,0,0,0,6,282,1,3,0,7594
0,1,2,1,0,0,0,0,0,0,6,220,1,3,0,5842
2,0,0,1,0,4,0,0,0,0,1,1279,1,7,0,6671
1,0,0,1,0,0,4,4,0,0,4,419,1,4,0,6322
2,1,0,2,0,0,0,0,0,0,5,124,0,7,0,3645
1,0,1,1,0,0,3,4,4,0,1,1705,1,5,0,8797
0,0,0,1,0,0,0,0,0,0,6,152,1,1,0,4240
1,0,0,4,0,4,4,2,1,0,4,342,0,4,4,5424
1,1,0,1,0,0,0,0,0,0,3,201,1,4,0,1336
2,1,0,1,0,0,0,0,0,0,4,266,0,7,0,4225
1,0,0,1,0,4,0,0,0,4,1,1609,1,4,0,8379
2,1,0,2,0,0,0,0,0,0,1,1643,1,7,0,8537
1,1,0,2,0,0,0,0,0,0,3,176,0,4,0,1174
0,1,2,3,0,0,0,0,0,0,6,333,1,3,0,8928
0,0,0,2,0,0,4,4,4,4,6,226,1,1,4,6066
0,0,2,2,0,0,4,0,4,4,3,427,0,3,4,2547
1,1,0,1,0,0,0,0,0,0,3,261,0,4,0,1633
1,0,0,1,0,3,1,0,4,4,1,427,1,4,4,4370
1,0,0,1,0,4,4,0,4,4,1,1476,0,4,4,7119
0,0,0,1,0,1,4,0,4,4,0,87,0,1,4,2801
1,0,2,1,0,0,4,4,0,4,1,468,1,6,4,2441
0,0,2,1,0,0,4,0,4,4,0,35,0,3,4,922
2,0,0,0,0,0,0,0,0,0,1,1387,0,7,0,6672
0,0,2,1,0,0,4,0,0,4,6,57,0,3,0,1595
0,1,0,2,0,0,0,0,0,0,5,217,0,1,0,6902
1,1,0,1,0,0,0,0,0,0,6,297,1,4,0,7973
0,0,0,2,0,4,4,0,4,4,6,187,1,1,4,4726
0,1,0,3,0,0,0,0,0,0,0,36,0,1,0,964
2,0,0,2,0,4,0,4,4,0,1,123,0,7,4,596
0,0,0,1,0,0,4,0,4,4,0,34,0,1,4,907
1,0,0,3,0,0,4,4,4,4,3,1109,1,4,4,6826
0,0,2,2,0,0,4,2,4,4,2,20,0,3,4,2547
0,0,0,2,0,0,4,0,0,4,0,168,1,1,0,4362
0,0,0,2,0,0,4,1,4,0,6,20,0,1,0,555
1,0,1,1,0,0,0,0,0,0,3,648,0,5,0,3963
0,1,2,1,1,4,4,0,4,4,6,281,0,3,4,8470
1,1,2,1,0,0,0,0,0,0,3,811,0,6,0,5012
1,0,0,1,0,0,0,0,4,0,3,805,0,4,0,4980
0,1,0,2,0,0,0,0,0,0,6,148,1,1,0,4142
1,0,0,1,0,4,0,4,0,0,1,1824,0,4,0,8848
1,0,0,2,0,0,4,4,0,0,3,675,1,4,0,4106
2,1,1,2,0,0,0,0,0,0,4,5,1,8,0,88
1,1,1,2,0,0,0,0,0,0,3,1010,1,5,0,6243
0,0,2,2,0,0,4,4,4,0,5,75,1,3,4,2201
1,0,1,1,0,4,4,0,3,4,3,118,1,5,4,781
2,1,0,2,0,0,0,0,0,0,4,514,1,7,0,7850
1,1,0,1,0,0,0,0,0,0,3,667,0,4,0,4078
1,1,2,2,0,0,0,0,0,0,0,218,0,6,0,6623
1,0,0,1,0,1,0,4,4,1,1,969,1,4,1,5080
1,0,0,1,0,4,3,4,0,0,1,1223,1,4,0,6397
1,0,0,1,0,0,0,4,0,4,4,73,0,4,0,1199
1,0,0,1,0,4,4,1,1,0,3,959,1,4,1,5905
2,1,0,1,0,0,0,0,0,0,4,309,1,7,0,4780
0,1,2,2,0,0,0,0,0,0,6,26,1,3,0,646
1,0,2,3,0,0,0,0,4,4,3,1102,1,6,0,6784
0,1,0,1,0,0,0,0,0,0,2,59,0,1,0,6191
0,1,2,2,0,0,0,0,0,0,2,5,1,3,0,429
1,1,1,1,0,0,0,0,0,0,3,730,0,5,0,4436
2,0,0,2,0,4,4,4,4,4,1,833,1,7,4,4415
1,1,1,1,0,0,0,0,0,0,3,472,1,5,0,2990
0,1,0,2,0,0,0,0,0,0,5,68,0,1,0,2310
0,0,2,2,0,4,4,0,4,4,6,115,1,3,4,3014
1,1,0,0,0,0,0,0,0,0,3,178,1,4,0,1149
2,0,0,2,0,4,0,4,4,0,1,45,1,7,4,233
0,0,0,1,0,4,4,0,4,4,0,192,1,1,4,4841
1,1,0,0,0,0,0,0,0,0,1,427,0,4,0,7930
1,0,0,1,0,0,0,4,3,4,3,676,1,4,0,4107
1,0,0,0,0,4,0,4,4,4,3,1163,1,4,4,7078
2,0,0,1,0,0,0,0,0,0,4,137,0,7,0,2333
2,0,0,2,0,4,0,1,0,0,4,283,1,7,0,4372
2,0,0,2,0,4,4,0,4,4,1,868,0,7,4,4219
1,0,2,0,0,0,0,0,0,0,3,1476,1,6,0,9157
0,0,0,0,0,0,0,0,0,0,0,229,0,1,0,6858
0,0,2,1,0,4,4,4,4,4,6,78,1,3,4,2071
1,0,0,0,0,0,0,0,0,0,3,208,1,4,0,1375
0,1,0,1,0,0,0,0,0,0,6,219,1,1,0,5839
2,1,0,0,0,0,0,0,0,0,1,1052,0,7,0,5151
1,0,0,1,0,4,0,4,4,0,1,933,0,4,4,4530
1,0,0,1,0,4,4,0,4,4,1,407,1,4,4,2083
1,1,0,2,0,0,0,0,0,0,3,199,0,4,0,1335
0,0,2,2,0,0,4,4,4,4,0,218,1,3,4,5684
1,0,0,2,0,0,4,4,0,4,3,1261,0,4,4,7847
2,0,0,1,0,4,0,1,4,0,4,327,0,7,0,5249
1,1,0,0,0,0,0,0,0,0,3,105,0,4,0,680
1,1,1,0,0,0,0,0,0,0,3,95,1,5,0,650
1,0,0,1,0,4,3,0,0,2,3,938,0,4,0,5818
2,1,2,1,0,0,0,0,0,0,1,1156,1,9,0,6073
2,1,0,3,0,0,0,0,0,0,1,122,1,7,0,690
1,0,1,1,0,4,0,4,4,0,1,694,1,5,4,3677
1,0,2,1,0,0,4,0,4,0,3,657,1,6,0,3997
1,1,0,1,0,0,0,0,0,0,3,19,0,4,0,140
0,0,0,2,0,0,0,0,0,0,0,295,1,1,0,7697
1,0,0,2,0,0,0,4,4,0,3,1342,0,4,0,8259
1,0,0,1,0,0,4,0,4,4,3,292,1,4,4,1865
0,0,0,2,0,4,4,0,4,4,6,306,1,1,4,8202
1,0,0,1,0,4,4,0,0,0,1,1323,0,4,0,6381
2,0,0,1,0,4,0,4,0,0,5,66,0,7,0,2234
1,1,2,1,0,0,0,0,0,0,3,1315,0,6,0,8138
0,1,2,2,0,0,0,0,0,0,2,23,0,3,0,2798
2,1,0,3,0,0,0,0,0,0,1,674,0,7,0,3230
0,0,2,3,0,0,4,4,4,0,6,189,1,3,4,4782
1,0,2,1,0,4,0,2,4,3,1,1261,0,6,4,6101
1,1,0,2,0,0,0,0,0,0,3,639,1,4,0,3907
0,1,0,2,0,0,0,0,0,0,0,123,1,1,0,3318
2,1,0,2,0,0,0,0,0,0,1,796,0,7,0,3852
1,1,0,1,0,0,0,0,0,0,3,751,1,4,0,4596
2,1,0,2,0,0,0,0,0,0,1,1396,0,7,0,6719
2,0,0,2,0,4,0,0,0,0,5,220,0,7,0,6997
0,1,0,0,0,0,0,0,0,0,5,288,0,1,0,9034
2,1,0,1,0,0,0,0,0,0,1,1793,1,7,0,9251
0,0,0,3,1,0,4,0,4,4,2,18,0,1,4,2302
2,1,0,0,0,0,0,0,0,0,1,508,0,7,0,2449
2,0,0,1,0,4,0,4,4,2,1,893,1,7,4,4738
1,0,0,1,0,4,4,4,4,1,1,12,1,4,4,61
0,1,0,2,0,0,0,0,0,0,6,114,1,1,0,3003
1,0,0,1,0,0,0,4,1,0,4,490,1,4,0,7334
1,0,2,1,0,1,4,0,0,0,3,281,0,6,0,1731
1,0,0,1,0,0,4,4,0,4,1,1272,1,4,4,6643
2,0,0,0,0,4,0,4,4,0,1,299,1,7,4,1542
2,1,0,0,0,0,0,0,0,0,1,1432,0,7,0,6906
2,0,0,1,0,4,0,0,0,0,4,187,1,7,0,2738
1,0,0,2,0,4,0,0,0,4,1,691,0,4,0,3328
1,1,0,1,0,0,0,0,0,0,3,1049,0,4,0,6489
0,1,2,0,0,0,0,0,0,0,0,265,1,3,0,6950
1,0,1,1,0,0,0,4,3,0,4,122,0,5,0,1960
0,0,2,2,0,0,4,0,4,4,6,137,0,3,4,4359
0,1,2,1,0,0,0,0,0,0,5,74,0,3,0,2524
0,1,0,3,0,0,0,0,0,0,0,18,0,1,0,417
2,0,0,1,0,4,0,4,4,4,5,116,0,7,4,3559
2,1,0,0,0,0,0,0,0,0,1,248,1,7,0,1286
1,1,0,0,0,0,0,0,0,0,3,117,1,4,0,770
2,1,0,2,0,0,0,0,0,0,1,722,0,7,0,3496
1,0,2,1,0,4,4,0,0,4,1,15,1,6,4,67
0,0,0,0,0,0,0,0,0,0,2,84,1,1,0,6827
1,0,2,2,0,1,0,4,4,0,1,698,0,6,0,3383
2,1,2,2,0,0,0,0,0,0,1,1722,1,9,0,8896
2,0,0,0,0,0,0,0,0,0,1,937,1,7,0,4927
1,1,1,2,0,0,0,0,0,0,3,405,1,5,0,2527
2,0,0,0,0,0,0,0,0,0,1,145,0,7,0,684
2,1,0,2,0,0,0,0,0,0,1,262,1,7,0,1353
0,1,2,2,0,0,0,0,0,0,6,252,0,3,0,7751
0,1,0,1,0,0,0,0,0,0,6,187,1,1,0,4726
2,0,0,0,0,4,0,4,0,1,3,427,0,7,0,4796
1,1,0,0,0,0,0,0,0,0,3,302,0,4,0,1853
1,0,1,1,0,0,4,1,0,4,1,717,0,5,0,3483
2,0,0,2,0,4,0,4,4,4,5,6,1,7,4,178
1,1,0,1,0,0,0,0,0,0,3,1111,0,4,0,6831
0,0,2,1,0,0,4,0,4,4,0,239,1,3,4,6215
1,0,0,1,0,0,4,4,4,4,3,1097,0,4,4,6763
0,0,2,1,0,0,4,0,4,4,6,102,0,3,4,3022
1,1,0,0,0,0,0,0,0,0,3,1070,0,4,0,6622
2,1,0,2,0,0,0,0,0,0,1,1700,0,7,0,8254
2,0,0,2,0,4,0,3,4,0,1,763,0,7,0,3691
2,1,0,3,0,0,0,0,0,0,1,1225,1,7,0,6415
1,0,0,1,0,4,0,3,0,0,4,394,0,4,0,6166
0,0,0,1,0,0,4,0,4,4,2,42,0,1,4,4587
0,1,0,3,0,0,0,0,0,0,0,296,0,1,0,9057
2,1,0,1,0,0,0,0,0,0,1,980,0,7,0,4819
1,0,0,1,0,4,4,0,0,0,1,1140,0,4,0,5504
1,1,1,2,0,0,0,0,0,0,3,697,0,5,0,4255
0,1,2,2,0,0,0,0,0,0,0,255,0,3,0,7731
0,0,0,1,0,4,4,0,4,4,6,262,0,1,4,8056
1,0,0,2,0,0,0,3,4,4,3,869,0,4,0,5401
1,1,1,0,0,0,0,0,0,0,3,220,1,5,0,1442
2,1,0,2,0,0,0,0,0,0,4,178,0,7,0,2912
1,0,0,0,0,0,0,0,0,0,3,120,1,4,0,806
2,0,0,1,0,4,0,4,4,0,1,517,0,7,4,2510
0,1,0,1,0,0,0,0,0,0,0,82,1,1,0,1976
1,0,0,1,0,1,4,0,4,0,3,554,1,4,0,3445
1,0,0,3,0,0,0,4,4,0,1,1555,0,4,0,7514
1,1,1,0,0,0,0,0,0,0,3,845,0,5,0,5238
1,0,0,1,0,0,4,4,4,0,3,1174,0,4,4,7284
1,1,0,0,0,0,0,0,0,0,3,1047,0,4,0,6459
1,1,0,2,0,0,0,0,0,0,6,427,1,4,0,6363
1,0,0,3,0,0,4,4,1,0,1,787,1,4,0,4199
1,0,1,1,0,4,4,1,4,4,3,439,0,5,4,2720
0,0,0,2,0,4,4,0,0,4,0,82,1,1,4,1976
0,0,0,1,0,4,4,0,2,4,5,270,1,1,4,8945
2,1,0,0,0,0,0,0,0,0,1,678,1,7,0,3602
1,1,2,0,0,0,0,0,0,0,3,18,1,6,0,103
0,0,0,3,0,0,0,0,0,0,5,122,0,1,0,3608
1,0,0,1,0,4,0,2,4,4,1,1109,1,4,4,5806
0,0,2,2,0,4,4,4,4,4,0,136,0,3,4,4254
0,1,0,0,0,0,0,0,0,0,6,235,0,1,0,7219
2,0,0,1,0,4,4,1,0,0,4,299,0,7,0,4808
1,1,0,1,0,0,0,0,0,0,3,1092,1,4,0,6709
1,0,0,1,0,0,0,0,4,0,1,904,1,4,0,4788
1,1,2,1,0,0,0,0,0,0,3,1064,1,6,0,6531
0,0,0,2,0,0,4,4,4,1,0,175,1,1,4,4446
0,0,0,1,0,0,4,0,4,4,6,206,1,1,4,5292
2,0,0,1,0,4,3,4,0,0,4,437,0,7,0,6854
1,0,0,3,0,0,0,3,0,0,3,145,0,4,0,982
0,0,0,3,0,0,4,0,4,4,0,107,0,1,4,3412
1,0,0,2,0,0,0,0,4,4,3,1268,1,4,0,7830
1,0,1,1,0,4,0,0,0,4,4,427,0,5,0,6675
2,0,2,0,0,4,0,4,4,4,4,344,0,9,4,5455
2,0,0,3,0,4,4,4,4,0,1,1201,1,7,4,6252
0,0,0,1,0,0,4,2,4,4,0,24,0,1,4,564
1,0,0,1,0,0,4,4,0,0,3,830,1,4,0,5063
0,1,0,3,0,0,0,0,0,0,6,319,1,1,0,8458
0,1,0,1,0,0,0,0,0,0,6,230,1,1,0,6139
0,0,2,2,0,0,4,0,4,4,6,329,1,3,4,8862
2,1,2,4,0,0,0,0,0,0,4,450,1,9,0,6810
1,0,0,2,0,0,4,4,4,4,3,915,0,4,4,5713
0,0,0,1,0,3,4,0,4,0,4,262,0,1,0,4214
2,0,0,1,0,4,0,4,0,0,1,1495,1,7,0,7812
1,0,2,0,0,0,0,0,0,0,3,950,0,6,0,5863
1,0,0,2,0,0,4,0,0,0,1,310,1,4,0,1655
1,1,0,0,0,0,0,0,0,0,3,1498,0,4,0,9227
1,0,0,3,0,0,4,0,0,0,1,801,1,4,0,4293
1,1,0,1,0,0,0,0,0,0,1,427,0,4,0,7871
0,1,2,2,0,0,0,0,0,0,0,57,0,3,0,1797
1,0,0,1,0,4,0,1,4,4,1,735,0,4,4,3555
2,0,0,1,0,4,4,4,0,0,4,450,1,7,4,6810
2,0,0,1,0,4,0,4,4,4,1,938,1,7,4,4933
1,1,0,1,0,0,0,0,0,0,1,768,0,4,0,3703
2,1,0,2,0,0,0,0,0,0,1,731,0,7,0,3531
1,0,0,1,0,4,4,0,4,0,4,202,0,4,4,3247
0,1,2,1,0,0,0,0,0,0,6,213,0,3,0,6724
1,1,0,0,0,0,0,0,0,0,3,83,1,4,0,567
1,0,0,2,0,0,4,4,4,0,1,1628,1,4,4,8460
2,0,0,2,0,0,0,4,4,3,4,342,1,7,0,5372
1,0,0,1,0,4,1,0,4,0,3,1043,1,4,0,6436
1,1,2,1,0,0,0,0,0,0,3,912,0,6,0,5702
0,0,0,1,0,4,4,0,0,4,6,100,1,1,4,2737
1,1,1,2,0,0,0,0,0,0,3,71,0,5,0,448
1,0,0,2,0,4,0,4,4,0,3,594,1,4,4,3660
1,0,0,3,0,0,4,4,4,4,3,116,1,4,4,767
1,1,0,0,0,0,0,0,0,0,3,881,0,4,0,5489
1,0,0,2,0,0,0,0,0,4,1,748,1,4,0,3960
1,0,0,0,0,4,0,0,0,0,1,415,1,4,0,2126
1,0,0,2,0,0,4,4,4,0,3,312,0,4,4,1942
2,0,0,3,1,4,0,4,4,4,1,846,0,7,4,4128
0,0,2,3,0,0,4,0,4,0,6,302,1,3,0,8122
2,1,2,1,0,0,0,0,0,0,4,479,0,9,0,7401
1,1,0,0,0,0,0,0,0,0,3,636,1,4,0,3898
1,0,0,3,0,0,4,0,0,4,1,713,1,4,0,3778
2,1,0,1,0,0,0,0,0,0,1,10,0,7,0,45
1,0,0,1,0,0,4,0,4,0,4,213,1,4,0,3216
2,0,1,4,0,4,4,4,4,0,1,585,1,8,4,3095
2,1,0,4,0,0,0,0,0,0,1,906,0,7,0,4408
1,0,0,1,0,4,0,4,0,2,1,427,1,4,0,327
2,1,0,1,0,0,0,0,0,0,1,1765,0,7,0,8604
1,1,1,1,0,0,0,0,0,0,3,76,0,5,0,488
1,1,0,1,0,0,0,0,0,0,3,288,1,4,0,1831
1,0,0,1,0,0,4,4,4,4,4,409,1,4,4,6163
0,1,2,3,0,0,0,0,0,0,6,58,0,3,0,1599
1,1,1,1,0,0,0,0,0,0,3,517,1,5,0,3255
1,0,0,0,0,0,4,0,4,0,3,1059,0,4,0,6540
1,1,0,0,0,0,0,0,0,0,3,963,1,4,0,5912
1,0,0,1,0,0,4,4,4,4,1,1099,0,4,4,5359
1,1,0,0,0,0,0,0,0,0,3,1032,0,4,0,6402
0,0,2,2,0,0,4,0,4,4,4,608,1,3,4,9280
1,0,0,2,0,0,0,4,4,0,1,456,0,4,0,2263
1,1,2,2,0,0,0,0,0,0,3,958,1,6,0,5898
0,1,2,3,0,0,0,0,0,0,6,279,1,3,0,7525
2,0,0,1,0,4,0,4,0,4,4,466,0,7,4,7252
1,0,0,1,0,0,4,4,0,4,1,279,0,4,4,1410
0,0,0,2,0,0,4,0,4,4,7,2,0,1,4,2935
1,0,0,1,0,0,0,4,4,4,3,218,0,4,4,1401
1,0,0,2,0,0,4,0,0,4,1,601,1,4,0,3185
0,0,2,2,0,0,4,0,0,4,6,192,0,3,0,6299
1,1,0,0,0,0,0,0,0,0,3,1267,1,4,0,7829
1,0,0,2,0,4,4,4,4,0,3,753,1,4,4,4604
1,1,0,1,0,0,0,0,0,0,3,889,1,4,0,5514
1,0,0,0,0,0,0,0,0,0,3,657,0,4,0,4005
1,0,1,2,0,0,0,4,3,4,3,1095,0,5,0,6756
0,1,2,1,0,0,0,0,0,0,0,86,1,3,0,2097
1,0,1,1,0,0,0,1,0,4,1,675,1,5,0,3579
1,0,0,2,0,4,0,4,0,4,1,574,1,4,4,3021
1,0,0,3,0,0,3,0,4,0,1,445,0,4,0,2212
1,0,0,1,0,2,3,4,4,0,4,383,1,4,4,5916
2,0,0,2,0,4,0,4,0,0,5,120,0,7,0,3588
2,0,0,2,0,4,4,0,3,0,1,1123,0,7,0,5437
0,1,2,1,0,0,0,0,0,0,0,301,0,3,0,9252
1,0,0,3,0,4,4,4,4,0,1,1265,1,4,4,6602
2,1,0,1,0,0,0,0,0,0,1,975,0,7,0,4798
2,0,0,1,0,0,0,0,0,0,1,937,1,7,0,4927
2,0,0,1,0,0,0,0,0,0,1,24,0,7,0,115
1,1,1,2,0,0,0,0,0,0,3,1083,0,5,0,6683
1,0,1,0,0,0,0,0,0,0,3,522,1,5,0,3287
1,0,0,2,0,4,0,0,0,4,1,1173,1,4,0,6137
1,0,1,2,0,0,0,4,4,0,1,1488,1,5,0,7788
2,0,0,1,0,4,0,4,4,0,1,44,0,7,4,211
1,0,0,1,0,0,0,4,4,0,1,687,0,4,0,3298
0,1,2,2,0,0,0,0,0,0,6,120,0,3,0,3668
2,1,0,1,0,0,0,0,0,0,1,472,0,7,0,2329
1,0,1,3,0,4,4,1,0,3,1,68,0,5,4,313
0,1,0,1,0,0,0,0,0,0,0,246,0,1,0,7518
1,0,0,3,0,0,4,4,0,0,3,1014,0,4,0,6297
1,0,0,2,0,0,4,4,0,0,1,758,1,4,0,4001
0,0,2,1,0,4,4,0,4,4,6,238,1,3,4,6348
0,0,0,1,0,4,4,0,4,4,5,35,1,1,4,992
1,0,0,2,0,0,0,4,0,3,1,1257,0,4,0,6085
1,0,2,1,0,4,0,4,1,1,1,1579,1,6,1,8239
0,1,2,3,0,0,0,0,0,0,0,178,1,3,0,4511
1,0,0,1,0,4,0,0,4,4,4,452,1,4,4,6833
1,0,0,1,0,0,0,4,0,4,3,1269,0,4,0,7878
0,1,0,1,0,0,0,0,0,0,0,44,0,1,0,1165
1,0,0,1,0,0,0,4,0,4,4,277,1,4,0,4237
2,0,0,1,0,4,0,4,0,0,1,1497,0,7,0,7227
2,0,0,2,0,4,0,4,3,0,4,251,1,7,0,3769
1,0,0,2,0,0,0,0,4,0,3,1267,0,4,0,7872
1,0,2,0,0,0,4,4,0,3,1,154,1,6,0,820
1,0,0,1,0,0,4,0,4,0,1,419,1,4,0,2143
1,0,0,2,0,0,4,4,0,0,1,1205,0,4,0,5809
1,0,2,0,0,0,0,0,0,0,3,616,0,6,0,3772
1,0,0,0,0,0,0,0,0,0,3,1268,1,4,0,7830
1,0,1,1,0,4,4,3,4,0,1,278,0,5,4,1407
1,0,0,1,0,0,4,0,4,4,1,1098,0,4,4,5355
1,0,0,1,0,4,4,4,4,4,4,527,0,4,4,8227
1,0,0,1,0,4,4,4,4,1,1,1471,1,4,4,7708
1,0,0,2,0,4,4,1,4,0,3,893,0,4,4,5582
1,1,0,1,0,0,0,0,0,0,3,254,0,4,0,1597
1,0,2,1,0,0,4,0,0,4,3,138,0,6,0,947
0,1,2,1,0,0,0,0,0,0,0,286,0,3,0,8867
1,0,0,1,0,4,3,0,4,4,1,198,0,4,4,946
2,0,0,2,0,4,4,4,4,0,5,247,1,7,4,8344
0,0,0,2,0,0,4,0,4,0,6,72,1,1,0,1897
1,0,0,2,0,4,4,0,4,0,3,803,1,4,4,4937
1,0,0,1,0,4,0,4,0,4,1,149,1,4,4,806
1,0,2,1,0,3,0,2,4,4,1,300,0,6,4,1526
1,0,0,1,0,0,0,3,4,0,4,232,0,4,0,3875
1,0,0,1,0,4,0,4,0,4,3,977,1,4,4,5998
1,0,0,1,0,4,4,4,0,4,3,414,0,4,4,2571
1,1,0,3,0,0,0,0,0,0,3,1147,1,4,0,7025
1,0,0,1,0,4,4,0,0,0,1,1192,0,4,0,5747
1,0,2,3,0,0,4,0,0,0,1,1293,1,6,0,6762
2,0,0,1,0,4,0,4,0,0,5,109,1,7,0,3370
1,0,0,1,0,0,4,0,4,4,3,543,1,4,4,3397
2,1,0,1,0,0,0,0,0,0,1,1591,0,7,0,7666
2,0,0,1,0,4,0,4,0,0,4,461,1,7,0,6913
1,0,1,1,0,4,4,4,4,4,4,78,0,5,4,1239
1,0,0,1,0,4,4,0,0,0,3,1163,0,4,0,7234
0,1,0,1,0,0,0,0,0,0,0,261,1,1,0,6893
1,0,0,1,0,0,0,0,0,4,4,74,1,4,0,1006
0,0,0,2,0,4,4,0,4,4,0,283,1,1,4,7503
1,0,0,3,0,4,0,4,0,0,1,1677,1,4,0,8669
1,1,0,1,0,0,0,0,0,0,3,507,0,4,0,3104
1,1,0,1,0,0,4,0,0,4,1,946,1,4,0,4981
2,0,0,1,1,4,4,4,0,4,1,1021,0,7,4,5010
0,0,0,2,0,2,4,0,4,0,6,165,1,1,0,4505
1,0,1,1,0,4,4,3,4,0,3,1396,0,5,4,8602
2,0,0,1,0,4,0,3,3,0,4,186,1,7,0,2695
1,0,0,1,0,0,0,0,0,4,1,1363,1,4,0,7120
1,1,0,1,0,0,0,0,0,0,3,174,1,4,0,1116
2,0,0,2,0,4,0,4,4,0,1,523,1,7,4,2709
1,0,2,2,0,4,0,4,3,0,1,624,1,6,0,3296
2,0,2,0,0,0,0,0,0,0,1,1114,0,9,0,5416
0,0,2,2,1,0,4,0,4,4,6,133,0,3,4,4181
0,1,0,2,0,0,0,0,0,0,0,119,0,1,0,3749
0,0,0,2,0,0,4,4,4,4,2,51,0,1,4,5561
1,1,2,1,0,0,0,0,0,0,3,1294,0,6,0,7990
0,0,2,1,0,0,4,0,4,4,5,196,1,3,4,6477
0,0,0,3,0,0,0,0,0,0,0,169,1,1,0,4383
1,0,0,1,0,0,0,4,4,4,1,1161,1,4,4,6092
1,1,2,2,0,0,0,0,0,0,3,920,1,6,0,5679
1,1,0,0,0,0,0,0,0,0,3,849,1,4,0,5227
0,1,0,2,0,0,0,0,0,0,0,298,1,1,0,7744
2,0,0,1,0,4,0,4,1,0,4,292,1,7,0,4473
1,0,0,1,0,4,0,4,0,4,1,757,1,4,4,4000
1,1,1,3,0,0,0,0,0,0,3,186,1,5,0,1211
1,0,2,1,0,4,4,1,0,4,4,331,1,6,4,5207
1,1,2,0,0,0,0,0,0,0,3,1108,0,6,0,6816
1,0,0,1,0,1,4,4,4,1,3,1464,0,4,4,9028
1,1,0,1,0,0,0,0,0,0,3,1150,1,4,0,7040
1,0,2,1,0,0,0,4,4,0,1,791,1,6,0,4231
0,1,0,1,0,0,0,0,0,0,1,427,0,1,0,4181
1,0,0,2,0,0,0,4,4,0,3,868,1,4,0,5340
2,0,0,2,1,4,0,4,0,0,5,113,0,7,0,3497
1,0,2,0,0,0,0,0,0,0,3,532,0,6,0,3271
0,0,0,2,0,0,4,0,4,4,2,9,0,1,4,1243
2,0,0,1,0,4,4,4,4,0,1,326,1,7,4,1709
0,1,0,1,0,0,0,0,0,0,2,51,0,1,0,5561
2,0,0,2,0,4,0,4,0,4,1,940,0,7,4,4568
1,1,0,2,0,0,0,0,0,0,4,427,0,4,0,468
1,0,1,2,0,4,1,0,4,3,3,835,1,5,4,5109
1,1,0,1,0,0,0,0,0,0,3,920,1,4,0,5679
1,1,1,1,0,0,0,0,0,0,3,848,1,5,0,5226
2,0,0,1,0,4,0,4,0,0,1,196,0,7,0,942
2,1,0,0,0,0,0,0,0,0,1,830,1,7,0,4400
1,0,0,2,0,4,4,4,4,0,1,237,1,4,4,1235
1,1,1,1,0,0,0,0,0,0,3,218,1,5,0,1413
0,1,2,2,0,0,0,0,0,0,0,334,1,3,0,8557
1,0,0,1,0,2,2,4,4,0,3,1330,1,4,2,8242
1,1,0,1,0,0,0,0,0,0,3,733,1,4,0,4486
1,0,0,2,0,4,0,4,4,4,3,717,1,4,4,4403
1,0,0,1,0,0,0,4,0,0,3,545,1,4,0,3401
2,1,0,2,0,0,0,0,0,0,1,1146,0,7,0,5538
0,0,0,4,0,4,4,0,4,0,4,559,0,1,4,8729
2,0,0,2,1,4,4,4,0,0,5,278,0,7,4,8852
1,0,0,1,0,4,4,0,0,4,3,1442,1,4,4,8944
2,1,0,1,0,0,0,0,0,0,5,124,0,7,0,3645
1,0,0,1,0,4,0,4,0,4,3,246,1,4,4,1580
1,0,1,1,0,0,4,4,4,0,1,1838,0,5,4,8956
2,0,0,2,0,4,0,4,0,4,1,814,1,7,4,4339
2,1,0,1,0,0,0,0,0,0,1,1062,1,7,0,5536
2,1,0,2,0,0,0,0,0,0,1,963,1,7,0,5058
1,1,0,0,0,0,0,0,0,0,3,1364,0,4,0,8366
1,0,0,1,0,0,1,4,4,4,4,361,1,4,4,5556
0,0,0,2,0,4,4,0,4,4,0,193,1,1,4,4882
1,1,1,1,0,0,0,0,0,0,3,1322,1,5,0,8208
1,0,0,1,0,0,4,4,4,0,1,1065,0,4,4,5221
1,1,0,1,0,0,0,0,0,0,3,736,1,4,0,4514
0,1,2,1,0,0,0,0,0,0,0,279,0,3,0,8503
